Link incidecoder,brand,short_product_name,date_upload,incide_enDescription,incide_ingredients,incide_imageKey,process,productName,productName_clean,incide_productName,isTrue_productName
https://incidecoder.com/products/the-body-shop-hemp-overnight-nourishing-rescue-mask,The Body Shop,Hemp Overnight Nourishing Rescue Mask,02/24/2020,"Nourishing overnight face mask for dry skin. Richly hydrating with none of the greasiness, the mask gets to work while you sleep to replenish thirsty skin with moisture.","Aqua/​Water/​Eau, Glycerin, Coco-Caprylate/​Caprate, Myristyl Myristate, Cetearyl Alcohol, Hydrogenated Vegetable Oil, Glyceryl Stearate, PEG-100 Stearate, Cannabis Sativa Seed Oil, Panthenol, Phenoxyethanol, Caprylyl Glycol, Parfum/​Fragrance, Ethylhexylglycerin, Xanthan Gum, Sodium Hyaluronate, Caprylic/​Capric Triglyceride, Trisodium Ethylenediamine Disuccinate, Aloe Barbadensis Leaf Juice Powder, Limonene, Linalool, Citric Acid, Tocopherol, Geraniol, Undaria Pinnatifida Extract, Citral, CI 77288/​Chromium Oxide Greens, Ci 19140/​Yellow 5",https://incidecoder-content.storage.googleapis.com/88ccb9a2-83cb-40f4-8222-daaa197034d6/products/the-body-shop-hemp-overnight-nourishing-rescue-mask/the-body-shop-hemp-overnight-nourishing-rescue-mask_front_photo_original.jpeg,Success,The Body Shop Hemp Overnight Nourishing Rescue Mask,The Body Shop Hemp Overnight Nourishing Rescue Mask,The Body Shop Hemp Overnight Nourishing Rescue Mask,True
,,,,,,,None link found,The Body Shop Tea Tree Skin Clearing Daily Scrub,The Body Shop Tea Tree Skin Clearing Daily Scrub,,True
https://incidecoder.com/products/the-body-shop-edelweiss-liquid-peel,The Body Shop,Edelweiss Liquid Peel,10/17/2022,Exfoliating liquid peel.,"Aqua/​Water/​Eau, Glycerin, Alcohol Denat, Carbomer, Palmitamidopropyltrimonium Chloride, Propylene Glycol, Polyglyceryl-4 Caprate, Polyglyceryl-6 Caprylate, Parfum/​Fragrance, Citric Acid, Linalool, Citronellol, Leontopodium Alpinum Flower/​Leaf Extract, Moringa Oleifera Seed Oil, Benzyl Alcohol, Leontopodium Alpinum Callus Culture Extract, Sodium Hyaluronate, Xanthan Gum",https://incidecoder-content.storage.googleapis.com/21290440-87c1-412c-82d2-df2273d7fa9d/products/the-body-shop-edelweiss-liquid-peel/the-body-shop-edelweiss-liquid-peel_front_photo_original.jpeg,Success,The Body Shop Edelweiss Liquid Peel ,The Body Shop Edelweiss Liquid Peel,The Body Shop Edelweiss Liquid Peel,False
https://incidecoder.com/products/the-body-shop-vitamin-c-glow-revealing-liquid-peel,The Body Shop,Vitamin C Glow-Revealing Liquid Peel,05/06/2020,The Vitamin C Glow Revealing Liquid Peel specifically targets pollutants that are left sitting on the skin at the end of the day.,"Aqua, Alcohol Denat, Propylene Glycol, Glycerin, Carbomer, PPG-26-Buteth-26, Palmitamidopropyltrimonium Chloride, PEG-40 Hydrogenated Castor Oil, Quaternium-80, Parfum, 3-O-Ethyl Ascorbic Acid, Mel, Limonene, Behentrimonium Chloride, Cetrimonium Chloride, Benzyl Salicylate, Hexyl Cinnamal, Isopropyl Alcohol, Linalool, Myrciaria Dubia Fruit Extract",https://incidecoder-content.storage.googleapis.com/7f488c12-1275-4f5c-81da-cf1bcc05f554/products/the-body-shop-vitamin-c-glow-revealing-liquid-peel/the-body-shop-vitamin-c-glow-revealing-liquid-peel_front_photo_original.jpeg,Success,The Body Shop Vitamin C Glow-Revealing Liquid Peel,The Body Shop Vitamin C Glow-Revealing Liquid Peel,The Body Shop Vitamin C Glow-Revealing Liquid Peel,True
,,,,,,,None link found,The Body Shop Vitamin C Glow Revealing Microdermabrasion,The Body Shop Vitamin C Glow Revealing Microdermabrasion,,True
,,,,,,,None link found,The Body Shop Exfoliating Cleanser SEAWEED,The Body Shop Exfoliating Cleanser SEAWEED,,True
,,,,,,,None link found,The Body Shop Exfoliating Cleanser SEAWEED,The Body Shop Exfoliating Cleanser SEAWEED,,True
https://incidecoder.com/products/the-body-shop-shea-lip-butter,The Body Shop,Shea Lip Butter,12/21/2023,Intensely nourish and help protect your lips from dryness with our best ever shea lip butter.,"Helianthus Annuus Hybrid Oil, Helianthus Annuus (Sunflower) Seed Oil, Ricinus Communis Seed Oil/​Ricinus Communis (Castor) Seed Oil, Butyrospermum Parkii Butter/​Butyrospermum Parkii (Shea) Butter, Helianthus Annuus Seed Wax/​Helianthus Annuus (Sunflower) Seed Wax, Theobroma Cacao Seed Butter/​Theobroma Cacao (Cocoa) Seed Butter, Orbignya Oleifera Seed Oil, Aroma/​Flavor, Candelilla Cera/​Euphorbia Cerifera (Candelilla) Wax, Hydrogenated Castor Oil, Behenyl Alcohol, Tapioca Starch, Ammonium Glycyrrhizate, Aqua/​Water, Tocopheryl Acetate, Polymethylsilsesquioxane, Citric Acid",https://incidecoder-content.storage.googleapis.com/87348803-c10c-4f1a-8aeb-67ef27212ca2/products/the-body-shop-shea-lip-butter/the-body-shop-shea-lip-butter_front_photo_original.jpeg,Success,The Body Shop Shea Lip Butter,The Body Shop Shea Lip Butter,The Body Shop Shea Lip Butter,True
,,,,,,,None link found,The Body Shop Swipe It Moisturising Strawberry Lip Balm ,The Body Shop Swipe It Moisturising Strawberry Lip Balm,,False
,,,,,,,None link found,The Body Shop Swipe It Moisturising Passionfruit Lip Balm,The Body Shop Swipe It Moisturising Passionfruit Lip Balm,,True
,,,,,,,None link found,The Body Shop Swipe It Moisturising Dragonfruit Lip Balm,The Body Shop Swipe It Moisturising Dragonfruit Lip Balm,,True
https://incidecoder.com/products/the-body-shop-avocado-lip-care-stick,The Body Shop,Avocado Lip Care Stick,01/19/2023,"Made with 98% natural origin ingredients including avocado oil, community fair trade shea butter and community fair trade organic virgin coconut oil, it gives those kissers a subtle, plumped-with-moisture feel.","Olus Oil, Cocos Nucifera Oil/​Cocos Nucifera (Coconut) Oil, Candelilla Cera/​Euphorbia Cerifera (Candelilla) Wax/​Cire De Candelilla, Hydrogenated Vegetable Oil, Butyrospermum Parkii Butter/​Butyrospermum Parkii (Shea) Butter, Carthamus Tinctorius Seed Oil/​Carthamus Tinctorius (Safflower) Seed Oil, Copernicia Cerifera Cera/​Copernicia Cerifera (Carnauba) Wax/​Cire De Carnauba, Parfum/​Fragrance, Persea Gratissima Oil/​Persea Gratissima (Avocado) Oil, Ammonium Glycyrrhizate, Tocopherol, Alumina, Citric Acid, Ci 19140/​Yellow 5, Cl 42090 Blue 1 Lake",https://incidecoder-content.storage.googleapis.com/bd52ad74-766d-4892-9ba1-2dbc09bb09b0/products/the-body-shop-avocado-lip-care-stick/the-body-shop-avocado-lip-care-stick_front_photo_original.jpeg,Success,The Body Shop Avocado Lip Care Stick ,The Body Shop Avocado Lip Care Stick,The Body Shop Avocado Lip Care Stick,False
,,,,,,,None link found,The Body Shop  Skin Defence Protective Lip Balm SPF50+ PA+++,The Body Shop  Skin Defence Protective Lip Balm SPF50+ PA+++,,True
,,,,,,,None link found,The Body Shop  Skin Defence Protective Lip Balm SPF50+ PA+++,The Body Shop  Skin Defence Protective Lip Balm SPF50+ PA+++,,True
https://incidecoder.com/products/the-body-shop-olive-lip-care-stick,The Body Shop,Olive Lip Care Stick,05/22/2023,Hydrate lips in a single swipe with the new moisture-rich Olive Lip Care Stick. Slick on this on-the-go lip saviour for lips that feel soft and nourished with moisture leaving them hydrated with a subtle sheen. Top up whenever you need a moisture hit for healthy-looking lips all day long. ,"Olus Oil, Cocos Nucifera Oil/​Cocos Nucifera (Coconut) Oil, Candelilla Cera/​Euphorbia Cerifera (Candelilla) Wax/​Cire De Candelilla, Hydrogenated Vegetable Oil, Butyrospermum Parkii Butter/​Butyrospermum Parkii (Shea) Butter, Carthamus Tinctorius Seed Oil/​Carthamus Tinctorius (Safflower) Seed Oil, Copernicia Cerifera Cera/​Copernicia Cerifera (Carnauba) Wax/​Cire De Carnauba, Parfum/​Fragrance, Linalool, Olea Europaea Fruit Oil/​Olea Europaea (Olive) Fruit Oil, Ammonium Glycyrrhizate, Mica, Limonene, Tocopherol, Citronellol, Geraniol, Benzyl Alcohol, Citral, Citric Acid, Ci 77891/​Titanium Dioxide",https://incidecoder-content.storage.googleapis.com/7fd576ea-af6e-4b4c-9600-1353997e7a5a/products/the-body-shop-olive-lip-care-stick/the-body-shop-olive-lip-care-stick_front_photo_original.jpeg,Success,The Body Shop  LIP CARE STICK OLIVE ,The Body Shop  LIP CARE STICK OLIVE,The Body Shop Olive Lip Care Stick,False
https://incidecoder.com/products/the-body-shop-cherries-cheer-lip-butter,The Body Shop,Cherries & Cheer Lip Butter,10/18/2023,Vegan limited edition lip butter.,"Helianthus Annuus (Sunflower) Seed Oil, Ricinus Communis Seed Oil/​Ricinus Communis (Castor) Seed Oil, Butyrospermum Parkii Butter/​Butyrospermum Parkii (Shea) Butter, Helianthus Annuus Seed Wax/​Helianthus Annuus (Sunflower) Seed Wax, Theobroma Cacao Seed Butter/​Theobroma Cacao (Cocoa) Seed Butter, Orbignya Oleifera Seed Oil, Candelilla Cera/​Euphorbia Cerifera (Candelilla) Wax/​Cire De Candelilla, Parfum/​Fragrance, Hydrogenated Castor Oil, Behenyl Alcohol, Tapioca Starch, Ammonium Glycyrrhizate, Tocopheryl Acetate, Aqua/​Water/​Eau, Eugenol, Citral, Polymethylsilsesquioxane, Citric Acid, Barium Sulfate, Ci 77891/​Titanium Dioxide, Ci 15850/​Red 7 Lake",https://incidecoder-content.storage.googleapis.com/44f03c79-c473-40b0-8448-8e50843b9178/products/the-body-shop-cherries-cheer-lip-butter/the-body-shop-cherries-cheer-lip-butter_front_photo_original.jpeg,Success,The Body Shop Cherries & Cheer Lip Butter,The Body Shop Cherries & Cheer Lip Butter,The Body Shop Cherries & Cheer Lip Butter,True
https://incidecoder.com/products/the-body-shop-kindness-and-pears-body-butter,The Body Shop,Kindness And Pears Body Butter,05/12/2022,Body butter.,"Aqua/​Water/​Eau, Butyrospermum Parkii Butter/​Butyrospermum Parkii (Shea) Butter, Glycerin, Cetearyl Alcohol, Theobroma Cacao Seed Butter/​Theobroma Cacao (Cocoa) Seed Butter, Polyglyceryl-3 Distearate, Helianthus Annuus Seed Oil/​Helianthus Annuus (Sunflower) Seed Oil, Cetyl Alcohol, Triethyl Citrate, Glyceryl Stearate, Parfum/​Fragrance, Phenoxyethanol, Caprylyl Glycol, Dimethicone, Sesamum Indicum Seed Oil/​Sesamum Indicum (Sesame) Seed Oil, Sodium Stearoyl Glutamate, Glyceryl Stearate Citrate, Xanthan Gum, Tocopherol, Citric Acid, Alpha-Isomethyl Ionone, Pyrus Communis Fruit Extract/​Pyrus Communis (Pear) Fruit Extract, Citronellol, Geraniol, Benzyl Alcohol, Sodium Benzoate, Potassium Sorbate, Ci 19140/​Yellow 5, Cl 42090 Blue 1",https://incidecoder-content.storage.googleapis.com/89befad2-0859-4f80-9432-f39c46d66511/products/the-body-shop-kindness-and-pears-body-butter/the-body-shop-kindness-and-pears-body-butter_front_photo_original.jpeg,Success,The Body Shop  Pears & Share Lip Scrub,The Body Shop  Pears & Share Lip Scrub,The Body Shop Kindness And Pears Body Butter,True
https://incidecoder.com/products/the-body-shop-kindness-and-pears-body-butter,The Body Shop,Kindness And Pears Body Butter,05/12/2022,Body butter.,"Aqua/​Water/​Eau, Butyrospermum Parkii Butter/​Butyrospermum Parkii (Shea) Butter, Glycerin, Cetearyl Alcohol, Theobroma Cacao Seed Butter/​Theobroma Cacao (Cocoa) Seed Butter, Polyglyceryl-3 Distearate, Helianthus Annuus Seed Oil/​Helianthus Annuus (Sunflower) Seed Oil, Cetyl Alcohol, Triethyl Citrate, Glyceryl Stearate, Parfum/​Fragrance, Phenoxyethanol, Caprylyl Glycol, Dimethicone, Sesamum Indicum Seed Oil/​Sesamum Indicum (Sesame) Seed Oil, Sodium Stearoyl Glutamate, Glyceryl Stearate Citrate, Xanthan Gum, Tocopherol, Citric Acid, Alpha-Isomethyl Ionone, Pyrus Communis Fruit Extract/​Pyrus Communis (Pear) Fruit Extract, Citronellol, Geraniol, Benzyl Alcohol, Sodium Benzoate, Potassium Sorbate, Ci 19140/​Yellow 5, Cl 42090 Blue 1",https://incidecoder-content.storage.googleapis.com/89befad2-0859-4f80-9432-f39c46d66511/products/the-body-shop-kindness-and-pears-body-butter/the-body-shop-kindness-and-pears-body-butter_front_photo_original.jpeg,Success,The Body Shop  Pears & Share Lip Scrub,The Body Shop  Pears & Share Lip Scrub,The Body Shop Kindness And Pears Body Butter,True
https://incidecoder.com/products/the-body-shop-pink-grapefruit-lip-butter,The Body Shop,Pink Grapefruit Lip Butter,01/02/2021,Pink grapefruit lip butter,"Helianthus Annuus Hybrid Oil, Helianthus Annuus (Sunflower) Seed Oil, Ricinus Communis Seed Oil/​Ricinus Communis (Castor) Seed Oil, Butyrospermum Parkii Butter/​Butyrospermum Parkii (Shea) Butter, Helianthus Annuus Seed Wax/​Helianthus Annuus (Sunflower) Seed Wax, Theobroma Cacao Seed Butter/​Theobroma Cacao (Cocoa) Seed Butter, Orbignya Oleifera Seed Oil, Candelilla Cera/​Euphorbia Cerifera (Candelilla) Wax/​Cire De Candelilla, Hydrogenated Castor Oil, Behenyl Alcohol, Linalool, Aroma/​Flavor, Limonene, Tapioca Starch, Ammonium Glycyrrhizate, Citrus Aurantium Dulcis Seed Oil/​Citrus Aurantium Dulcis (Orange) Seed Oil, Citrus Grandis Seed Oil/​Citrus Grandis (Grapefruit) Seed Oil, Aqua/​Water/​Eau, Tocopherol, Citral, Benzyl Alcohol, Polymethylsilsesquioxane, Geraniol, Barium Sulfate, Citric Acid, Tocopheryl Acetate, Ci 15850/​Red 6,Ci 15850/​Red 7 Lake",https://incidecoder-content.storage.googleapis.com/15353785-b612-41c3-ac0a-733d352e5101/products/the-body-shop-pink-grapefruit-lip-butter/the-body-shop-pink-grapefruit-lip-butter_front_photo_original.jpeg,Success,The Body Shop Pink Grapefruit Lip Butter,The Body Shop Pink Grapefruit Lip Butter,The Body Shop Pink Grapefruit Lip Butter,True
https://incidecoder.com/products/the-body-shop-strawberry-lip-butter,The Body Shop,Strawberry Lip Butter,12/29/2019,"Butter your lips with our sweet and fruity Strawberry Lip Butter. This richly textured lip balm gives a juicy, clear shine and leaves lips feeling softer, smoother and suppler.","Butyrospermum Parkii Butter/​Butyrospermum Parkii (Shea) Butter, Ricinus Communis Seed Oil/​Ricinus Communis (Castor) Seed Oil, Brassica Campestris/​Aleurites Fordi Oil Copolymer, Cera Alba/​Beeswax, PEG-8 Beeswax, Hydrogenated Castor Oil, Aroma/​Flavor, Tocopheryl Acetate, Ammonium Glycyrrhizate, Fragaria Ananassa Seed Oil/​Fragaria Ananassa (Strawberry) Seed Oil, Tocopherol, Citric Acid, Ci 77891/​Titanium Dioxide, Ci 45410/​Red 28 Lake, Ci 19140/​Yellow 5 Lake",https://incidecoder-content.storage.googleapis.com/cc29b511-8e40-4adf-9c1e-46d5b5c1b492/products/the-body-shop-strawberry-lip-butter/the-body-shop-strawberry-lip-butter_front_photo_original.jpeg,Success,The Body Shop Lip Butter Strawberry,The Body Shop Lip Butter Strawberry,The Body Shop Strawberry Lip Butter,True
https://incidecoder.com/products/the-body-shop-skin-defence-multi-protection-light-essence-spf-50-pa,The Body Shop,Skin Defence Multi- Protection Light Essence SPF 50 Pa +++,07/19/2021,"Super-fluid essence uses cleverly optimised broad-spectrum UVA/UVB filters to help protect daily against damaging UV rays, as well as helping protect from indoor and outdoor pollution.","Aqua, Homosalate, Octocrylene, Ethylhexyl Methoxycinnamate, Butyl Methoxydibenzoylmethane, Butylene Glycol, Polymethylsilsesquioxane, Ethylhexyl Salicylate, PEG-100 Stearate, Glycerin, Methylene Bis-Benzotriazolyl Tetramethylbutylphenol [Nano], Dimethicone, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Ethylhexyl Triazone, Glyceryl Stearate, Phenoxyethanol, Cetearyl Alcohol, Ammonium Acryloyldimethyltaurate/​VP Copolymer, Caprylyl Glycol, Dimethicone Crosspolymer, Decyl Glucoside, Parfum, Xanthan Gum, Potassium Sorbate, Sodium Hyaluronate, Disodium EDTA, Linalool, Propylene Glycol, Citric Acid, BHT, Limonene, Citronellol, Sodium Hydroxide",https://incidecoder-content.storage.googleapis.com/cb162104-f8ed-4b09-b5de-d61835bfbf20/products/the-body-shop-skin-defence-multi-protection-light-essence-spf-50-pa/the-body-shop-skin-defence-multi-protection-light-essence-spf-50-pa_front_photo_original.jpeg,Success,The Body Shop Skin Defence Multi-Protection Light Essence,The Body Shop Skin Defence Multi-Protection Light Essence,The Body Shop Skin Defence Multi- Protection Light Essence SPF 50 Pa +++,True
https://incidecoder.com/products/the-body-shop-camomile-dissolve-the-day-make-up-cleansing-oil,The Body Shop,Camomile Dissolve The Day Make-Up Cleansing Oil,05/24/2023,Squeeze a few drops of our hardworking Make-Up Cleansing Oil onto your fingertips and massage into dry skin. This light and non-greasy formula glides on and effortlessly dissolves all traces of makeup in no time – even stubborn eye and lip colour.,"Caprylic/​Capric Triglyceride, Helianthus Annuus Seed Oil/​Helianthus Annuus (Sunflower) Seed Oil, Dicaprylyl Ether, Ethylhexyl Palmitate, PEG-20 Glyceryl Triisostearate, Tocopheryl Acetate, Parfum/​Fragrance, Linalool, Limonene, Carica Papaya Seed Oil/​Carica Papaya (Papaya) Seed Oil, Anthemis Nobilis Flower Oil, Tocopherol",https://incidecoder-content.storage.googleapis.com/fc91f359-44f8-4c8d-8e3d-29b7969e657f/products/the-body-shop-camomile-dissolve-the-day-make-up-cleansing-oil/the-body-shop-camomile-dissolve-the-day-make-up-cleansing-oil_front_photo_original.jpeg,Success,The Body Shop Camomile Dissolve The Day Make-Up Cleansing Oil,The Body Shop Camomile Dissolve The Day Make-Up Cleansing Oil,The Body Shop Camomile Dissolve The Day Make-Up Cleansing Oil,True
https://incidecoder.com/products/the-body-shop-tea-tree-anti-imperfection-daily-solution,The Body Shop,Tea Tree Anti-Imperfection Daily Solution,06/05/2018,"Tea Tree Anti-Imperfection Daily Solution is a lightweight, pre-serum concentrate that combats breakouts and improves the overall condition of skin.","Aqua/​Water/​Eau, Alcohol Denat., Propanediol, Ppg-26-Buteth-26, Phenoxyethanol, Peg-40 Hydrogenated Castor Oil, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Caprylyl Glycol, Ammonium Acryloyldimethyltaurate/​Vp Copolymer, Salicylic Acid, Xanthan Gum, Calophyllum Inophyllum Seed Oil, Disodium Edta, Medicago Sativa (Alfalfa) Extract, Potassium Hydroxide, Aloe Barbadensis Leaf Juice Powder, Limonene, Sodium Hyaluronate, Citral, T-Butyl Alcohol, Sodium Benzoate, Citronellol, Leptospermum Petersonii Oil, Tocopherol",https://incidecoder-content.storage.googleapis.com/2a79ae22-ec41-42fb-a6cb-fd3edf409e37/products/the-body-shop-tea-tree-anti-imperfection-daily-solution/the-body-shop-tea-tree-anti-imperfection-daily-solution_front_photo_original.jpeg,Success,The Body Shop Tea Tree Daily Solution,The Body Shop Tea Tree Daily Solution,The Body Shop Tea Tree Anti-Imperfection Daily Solution,True
,,,,,,,None link found,The Body Shop  TEA TREE RAPID GEL ,The Body Shop  TEA TREE RAPID GEL,,False
https://incidecoder.com/products/the-body-shop-edelweiss-daily-serum-concentrate,The Body Shop,Edelweiss Daily Serum Concentrate,09/02/2022,For smoother looking skin helps protect from pollution.,"Aqua/​Water/​Eau, Glycerin, Propanediol, Alcohol Denat, Sodium Hyaluronate, Benzyl Alcohol, Xanthan Gum, Salicylic Acid, Fagus Sylvatica Bud Extract, Sodium Hydroxide, Parfum/​Fragrance, Adenosine, Leontopodium Alpinum Flower/​Leaf Extract, Linalool, Citronellol, Moringa Oleifera Seed Oil, Malva Sylvestris Flower/​Leaf/​Stem Extract, Pentylene Glycol, Hydrolyzed Rice Protein, Buddleja Officinalis Flower Extract, Benzoic Acid, Citric Acid, Potassium Sorbate, Sodium Benzoate, Sorbic Acid, Limonene, Leontopodium Alpinum Callus Culture Extract",https://incidecoder-content.storage.googleapis.com/d8e8209e-2348-4e72-b095-c8a61a3b2ce0/products/the-body-shop-edelweiss-daily-serum-concentrate/the-body-shop-edelweiss-daily-serum-concentrate_front_photo_original.jpeg,Success,The Body Shop  Edelweiss Daily Serum Concentrate,The Body Shop  Edelweiss Daily Serum Concentrate,The Body Shop Edelweiss Daily Serum Concentrate,True
https://incidecoder.com/products/the-body-shop-edelweiss-daily-serum-concentrate,The Body Shop,Edelweiss Daily Serum Concentrate,09/02/2022,For smoother looking skin helps protect from pollution.,"Aqua/​Water/​Eau, Glycerin, Propanediol, Alcohol Denat, Sodium Hyaluronate, Benzyl Alcohol, Xanthan Gum, Salicylic Acid, Fagus Sylvatica Bud Extract, Sodium Hydroxide, Parfum/​Fragrance, Adenosine, Leontopodium Alpinum Flower/​Leaf Extract, Linalool, Citronellol, Moringa Oleifera Seed Oil, Malva Sylvestris Flower/​Leaf/​Stem Extract, Pentylene Glycol, Hydrolyzed Rice Protein, Buddleja Officinalis Flower Extract, Benzoic Acid, Citric Acid, Potassium Sorbate, Sodium Benzoate, Sorbic Acid, Limonene, Leontopodium Alpinum Callus Culture Extract",https://incidecoder-content.storage.googleapis.com/d8e8209e-2348-4e72-b095-c8a61a3b2ce0/products/the-body-shop-edelweiss-daily-serum-concentrate/the-body-shop-edelweiss-daily-serum-concentrate_front_photo_original.jpeg,Success,The Body Shop Edelweiss Daily Serum Concentrate,The Body Shop Edelweiss Daily Serum Concentrate,The Body Shop Edelweiss Daily Serum Concentrate,True
https://incidecoder.com/products/the-body-shop-vitamin-c-glow-revealing-serum,The Body Shop,Vitamin C Glow Revealing Serum,05/12/2022,Brightening.,"Propanediol, Alcohol Denat, Aqua/​Water/​Eau, Glycerin, 3-O-Ethyl Ascorbic Acid, Propylene Carbonate, Hydroxypropylcellulose, Parfum/​Fragrance, Linalool, Palmaria Palmata Extract, Limonene, Geraniol, Bakuchiol, Benzyl Benzoate, Phenoxyethanol, Citral, Citronellol, Hexyl Cinnamal, Benzyl Alcohol",https://incidecoder-content.storage.googleapis.com/25342ac2-dc7f-4aed-9a6c-e746eea470be/products/the-body-shop-vitamin-c-glow-revealing-serum/the-body-shop-vitamin-c-glow-revealing-serum_front_photo_original.jpeg,Success,The Body Shop Vitamin C Glow Revealing Serum,The Body Shop Vitamin C Glow Revealing Serum,The Body Shop Vitamin C Glow Revealing Serum,True
,,,,,,,None link found,The Body Shop Vitamin E Bi-Phase Serum ,The Body Shop Vitamin E Bi-Phase Serum,,False
https://incidecoder.com/products/the-body-shop-tea-tree-oil,The Body Shop,Tea Tree Oil,09/15/2018,to help reduce blemishes,"Aqua, Alcohol Denat, Polysorbate 60, Melaleuca Alternifolia Leaf Oil, Limonene, Calophyllum Inophyllum Seed Oil, Citral, Citronellol, Leptospermum Petersonii Oil, Tocopherol",https://incidecoder-content.storage.googleapis.com/9da9612c-230a-4fac-9bf7-b92430b23306/products/the-body-shop-tea-tree-oil/the-body-shop-tea-tree-oil_front_photo_original.jpeg,Success,The Body Shop Tea Tree Oil,The Body Shop Tea Tree Oil,The Body Shop Tea Tree Oil,True
,,,,,,,None link found,The Body Shop Oils of Life™ Intensely Revitalising Facial Oil,The Body Shop Oils of Life™ Intensely Revitalising Facial Oil,,True
,,,,,,,None link found,The Body Shop Oils of Life™ Intensely Revitalising Facial Oil,The Body Shop Oils of Life™ Intensely Revitalising Facial Oil,,True
https://incidecoder.com/products/the-body-shop-tea-tree-oil,The Body Shop,Tea Tree Oil,09/15/2018,to help reduce blemishes,"Aqua, Alcohol Denat, Polysorbate 60, Melaleuca Alternifolia Leaf Oil, Limonene, Calophyllum Inophyllum Seed Oil, Citral, Citronellol, Leptospermum Petersonii Oil, Tocopherol",https://incidecoder-content.storage.googleapis.com/9da9612c-230a-4fac-9bf7-b92430b23306/products/the-body-shop-tea-tree-oil/the-body-shop-tea-tree-oil_front_photo_original.jpeg,Success,The Body Shop Tea Tree Oil,The Body Shop Tea Tree Oil,The Body Shop Tea Tree Oil,True
,,,,,,,None link found,Nuxe Huile Prodigieuse Florale Multi-purpose Dry Oil,Nuxe Huile Prodigieuse Florale Multi-purpose Dry Oil,,True
,,,,,,,None link found,Nuxe Nuxe Hydrating Lip Balm Very Rose,Nuxe Nuxe Hydrating Lip Balm Very Rose,,True
https://incidecoder.com/products/nuxe-shimmering-dry-oil-huile-prodigieuse-r,Nuxe,Shimmering Dry Oil Huile Prodigieuse®,04/22/2020,"The sensorial shimmering dry oil Huile Prodigieuse® contains tiny shimmering mineral particles. It nourishes, leaves a satin finish and illuminates skin and hair in one go. It has a unique, non-greasy feel and a captivating fragrance.","Coco-Caprylate/​Caprate*, Macadamia Integrifolia Seed Oil*, Dicaprylyl Ether*, Caprylic/​Capric Triglyceride*, Prunus Amygdalus Dulcis (Sweet Almond) Oil*, Corylus Avellana (Hazelnut) Seed Oil*, Mica*, Camellia Oleifera Seed Oil*, Parfum/​Fragrance, Silica, Camellia Japonica Seed Oil*, Tocopherol*, Ci 77891/​Titanium Dioxide*, Argania Spinosa Kernel Oil*, Borago Officinalis Seed Oil*, Ci 77491/​Iron Oxides*, Tocopheryl Acetate, Helianthus Annuus (Sunflower) Seed Oil*, Rosmarinus Officinalis (Rosemary) Leaf Extract*, Polyglyceryl-3 Diisostearate*, Ascorbic Acid*, Solanum Lycopersicum (Tomato) Fruit Extract*, Linalool, Limonene, Citronellol, Geraniol",https://incidecoder-content.storage.googleapis.com/5cf02311-255a-49b0-bb66-7ab1368debc7/products/nuxe-shimmering-dry-oil-huile-prodigieuse-r/nuxe-shimmering-dry-oil-huile-prodigieuse-r_front_photo_original.jpeg,Success,Nuxe Nuxe Huile Prodigieuse Shimmering Dry Oil,Nuxe Nuxe Huile Prodigieuse Shimmering Dry Oil,Nuxe Shimmering Dry Oil Huile Prodigieuse®,True
https://incidecoder.com/products/nuxe-very-rose-refreshing-toning-mist,Nuxe,Very Rose Refreshing Toning Mist,08/19/2020,"NUXE Very Rose Refreshing Toning Mist is the ideal final step in your cleansing routine. Formulated with 95% naturally-derived ingredients, It hydrates and refreshes skin to leave it feeling soft and soothed.","Aqua/​Water, Hexylene Glycol, Rosa Damascena Flower Water, Glycerin, Parfum/​Fragrance, Phenoxyethanol, Allantoin, Sodium Gluconate, Xylitylglucoside, Coco-Glucoside, Anhydroxylitol, Cetrimonium Bromide, Caprylyl/​Capryl Glucoside, Xylitol, Citric Acid, Sodium Hydroxide",https://incidecoder-content.storage.googleapis.com/a2aea942-1025-4b76-aaec-b7edd125d26e/products/nuxe-very-rose-refreshing-toning-mist/nuxe-very-rose-refreshing-toning-mist_front_photo_original.jpeg,Success,Nuxe Very Rose  Refreshing Toning Mist,Nuxe Very Rose  Refreshing Toning Mist,Nuxe Very Rose Refreshing Toning Mist,True
